symbol,entry_time,exit_time,entry_price,exit_price,shares,pnl,pnl_pct,exit_reason,strategy,risk_pct,sl_pct,tp_pct,timeframe,hold_time_minutes
PLUG,2024-01-18 14:32:00+00:00,2024-01-18 14:33:00+00:00,2.5,2.45,1998,-99.89999999999965,-1.9999999999999907,stop_loss,GapAndGo,5.0,2.0,2.5,1m,1.0
PLUG,2024-01-19 14:49:00+00:00,2024-01-19 15:00:00+00:00,2.555,2.618875,1953,124.74787499999981,2.499999999999991,take_profit,GapAndGo,5.0,2.0,2.5,1m,11.0
PLUG,2024-01-22 14:55:00+00:00,2024-01-22 15:00:00+00:00,2.97,3.04425,1682,124.88849999999951,2.499999999999991,take_profit,GapAndGo,5.0,2.0,2.5,1m,5.0
PLUG,2024-01-23 14:34:00+00:00,2024-01-23 14:35:00+00:00,3.415,3.3467,1465,-100.05950000000037,-2.0000000000000018,stop_loss,GapAndGo,5.0,2.0,2.5,1m,1.0
PLUG,2024-01-24 14:44:00+00:00,2024-01-24 14:50:00+00:00,3.95,3.871,1265,-99.93500000000023,-2.0000000000000018,stop_loss,GapAndGo,5.0,2.0,2.5,1m,6.0
PLUG,2024-01-31 14:40:00+00:00,2024-01-31 14:50:00+00:00,4.16,4.263999999999999,1200,124.79999999999905,2.499999999999991,take_profit,GapAndGo,5.0,2.0,2.5,1m,10.0
PLUG,2024-02-01 14:36:00+00:00,2024-02-01 14:40:00+00:00,5.13,5.0274,974,-99.9323999999998,-1.9999999999999907,stop_loss,GapAndGo,5.0,2.0,2.5,1m,4.0
PLUG,2024-02-02 15:10:00+00:00,2024-02-02 15:33:00+00:00,4.78,4.6844,1044,-99.80640000000014,-2.0000000000000018,stop_loss,GapAndGo,5.0,2.0,2.5,1m,23.0
PLUG,2024-02-09 15:32:00+00:00,2024-02-12 14:31:00+00:00,4.245,4.351125,1175,124.69687499999951,2.499999999999991,take_profit,GapAndGo,5.0,2.0,2.5,1m,4259.0
PLUG,2024-02-26 14:57:00+00:00,2024-02-27 14:19:00+00:00,3.0,3.0749999999999997,1665,124.87499999999956,2.499999999999991,take_profit,GapAndGo,5.0,2.0,2.5,1m,1402.0
